Job Role,Resume Text
Data Analyst,"Contact Information

Phone: [Your Phone Number]

Email: kriti.sharma@[email.com]

LinkedIn: [linkedin.com/in/kritisharma-junioranalyst]

Location: Delhi, India

Summary
Motivated Bachelor of Statistics graduate with a basic understanding of SQL and proficiency in Microsoft Excel. Eager to collect, clean, and prepare data for analysis, create basic reports and visualizations, and provide support to senior analysts in a dynamic, collaborative environment.

Education
Bachelor of Statistics | Jamia Millia Islamia | 2021 – 2024

Relevant Coursework: Applied Statistics, Econometrics (basic), Database Systems, Probability Theory.

Skills

Tools: Microsoft Excel (Pivot Tables, VLOOKUP, HLOOKUP, Charts, Data Validation), Google Sheets

Programming Languages: SQL (Basic)

Concepts: Data Collection, Data Cleaning, Data Preparation, Basic Reports, Data Visualization, Data Analysis Techniques, Support, Learning

Soft Skills: Analytical, Problem-Solving, Communication, Detail-Oriented, Teamwork, Proactive, Organized

Projects

Market Survey Data Analysis: Collected and cleaned market survey data, using Excel to analyze consumer preferences and create visualizations.

Tools: Microsoft Excel.

Customer Demographics Query: Prepared customer demographic data using SQL and created reports illustrating key segments.

Tools: SQL, Microsoft Excel.

Sales Growth Trend: Created basic line charts in Excel to show sales growth over time.

Tools: Microsoft Excel.

Certifications

Data Analysis in Microsoft Excel | edX (Microsoft)

SQL Crash Course | freeCodeCamp (Certificate of Completion)"
Ml Engineer,"Ananya Sharma
Bengaluru, India | +91-9876543211 | ananya.sharma.ml@email.com | LinkedIn/ananyasharma

Summary
Analytical and highly motivated Entry-Level Machine Learning Engineer with a robust background in Python development and core ML concepts. Proficient in statistical analysis and experienced in building and evaluating AI models, particularly CNNs for Computer Vision applications. Keen to contribute to developing innovative predictive automation software.

Education
M.Tech. in Data Science
Indian Institute of Science, Bengaluru
Graduated: July 2024

Technical Skills

Programming: Python (Numpy, Pandas, SciPy), SQL (basic)
ML Frameworks: PyTorch, TensorFlow, Scikit-learn
Deep Learning: CNNs, Object Recognition, Image Segmentation (conceptual), Data Augmentation
AI Models: Regression, Classification, Clustering, LLM (exposure through coursework)
Tools & Concepts: Git, Matplotlib, Seaborn, Statistical Hypothesis Testing, Data Modeling
Projects

Object Detection using YOLOv5 (Custom Dataset): Fine-tuned a YOLOv5 model on a custom dataset of traffic signs, demonstrating understanding of object detection pipelines and model training. Achieved mAP of 0.75, focusing on data annotation and model performance tuning.
Customer Churn Prediction (Statistical ML): Developed a customer churn prediction model using traditional ML algorithms (Logistic Regression, Random Forest) in Python (Scikit-learn), incorporating statistical analysis for feature importance and model interpretation."
Ml Engineer,"Sanya Malhotra
Delhi, India | +91-9876543231 | sanya.malhotra.ml@email.com | LinkedIn/sanyamalhotra

Summary
Motivated and detail-oriented Entry-Level Machine Learning Engineer with strong Python proficiency and practical experience in ML frameworks (PyTorch, TensorFlow). Possesses a solid understanding of Deep Learning concepts, particularly in NLP, and prioritizes robust software engineering practices for scalable ML pipelines.

Education
M.Tech. in Artificial Intelligence
Delhi Technological University, Delhi
Graduated: July 2024

Technical Skills

Programming: Python (Text Preprocessing, Regex)
ML Frameworks: PyTorch, TensorFlow, Hugging Face (conceptual)
Deep Learning: NLP Architectures, Text Summarization (conceptual), Semantic Search (conceptual)
Software Engineering: Code Modularity, Error Handling, Logging
MLOps Concepts: Feature Stores (conceptual), Model Governance (conceptual)
Tools & Concepts: MLflow (conceptual), Familiarity with GCP Vertex AI
Projects

Spam Email Classifier (NLP, Deep Learning): Built a spam email classification model using an LSTM network in PyTorch, focusing on text preprocessing and model accuracy.
Conceptual MLOps Pipeline for Spam Detection: Outlined a conceptual MLOps pipeline for the spam classifier, including data collection, feature engineering, model training, and re-training schedules."
ML Engineer,"Name: Sneha Reddy
Contact: LinkedIn Profile | sneha.reddy.ml@email.com

Summary
Collaborative ML Engineer Fresher with a Bachelor's degree in Electronics & Telecommunication Engineering. Proficient in Python and foundational ML concepts. Possesses strong teamwork skills and a proactive attitude towards learning and contributing to interdisciplinary AI projects.

Education
Bachelor of Technology in Electronics & Telecommunication Engineering
College of Engineering, Pune
2025

Technical Skills

Languages: Python (Scikit-learn, Pandas), MATLAB (familiarity)
Concepts: Signal Processing (basic), Classification, Regression, Feature Engineering
Tools: Jupyter Notebooks, Git, VS Code
Projects

Audio Classification (Basic): Developed a Python script to classify short audio clips (e.g., speech vs. music) using traditional ML algorithms and basic audio feature extraction. Focused on data preprocessing and model selection, demonstrating analytical thinking in signal data and problem-solving in classification.
Predictive Maintenance (Simulated Data): Built a simple predictive maintenance model using Python on simulated sensor data from machinery. Identified patterns indicating potential failures, showcasing attention to detail in data analysis and efficiency in identifying actionable insights.
Certifications

Machine Learning for Engineers (Coursera)
Python for Data Analysis (IBM - Coursera)"
Software Engineer,"Priyanka Sharma
Contact Information

Phone: [Your Phone Number]

Email: priyanka.sharma@[email.com]

LinkedIn: [linkedin.com/in/priyankasharma-swe]

GitHub: [github.com/priyankasharma-code]

Location: Bangalore, India

Summary
Enthusiastic Computer Science graduate with a strong foundation in Python, Django, and web development. Eager to contribute to building robust and scalable web applications, bringing strong problem-solving skills and a collaborative mindset to a software engineering role.

Education
Bachelor of Technology in Computer Science | CMR Institute of Technology | 2020 – 2024

Relevant Coursework: Web Technologies, Python Programming, Database Management Systems, Software Engineering, Object-Oriented Programming.

Skills

Programming Languages: Python (Primary), HTML, CSS, JavaScript, SQL

Frameworks/Libraries: Django, Django REST Framework (basic), Bootstrap, jQuery

Databases: PostgreSQL, SQLite

Tools & Technologies: Git, VS Code, Postman, PyCharm

Concepts: MVC Architecture, RESTful APIs, User Authentication, ORM, Responsive Design

Soft Skills: Analytical, Creativity, Problem-Solving, Teamwork, Communication

Projects

Online Appointment Booking System: Developed a web application for booking appointments with doctors/service providers.

Technologies: Django, PostgreSQL, HTML, CSS, JavaScript.

Image Gallery with Upload: Built a web application to upload and display images in a gallery format.

Technologies: Django, SQLite.

URL Shortener (Django): Created a basic URL shortening service.

Technologies: Django.

Certifications

Python for Web Development with Django | IBM (Coursera)

Learn Python & Django: The Complete Guide | Udemy (Certificate of Completion)

Awards & Achievements

Awarded ""Best Functional Project"" in university exhibition (2023)

Active participant in college's coding club."
Ml Engineer,"Aryan Mehta
Mumbai, India | +91-9876543216 | aryan.mehta.ml@email.com | LinkedIn/aryanmehta

Summary
Proactive Entry-Level Machine Learning Engineer specializing in Python for building and optimizing AI models. Equipped with hands-on experience in ML frameworks like TensorFlow and Keras, with a focus on CNNs for Computer Vision and strong statistical analysis capabilities. Driven to solve complex problems and contribute to robust, self-running AI software.

Education
B.Tech. in Computer Engineering
Vellore Institute of Technology, Vellore
Graduated: July 2024

Technical Skills

Programming: Python (Flask - basic for deployment), OpenCV
ML Frameworks: TensorFlow, Keras, Scikit-learn
Deep Learning: CNNs for Classification, Object Tracking (conceptual), Model Deployment (basic API)
AI Models: Predictive Analytics, Generative AI (studied Transformer architectures)
Tools & Concepts: Git, Docker (basic conceptual), Statistical Significance, Data Architectures
Projects

Gesture Recognition using CNN: Developed a real-time gesture recognition model using a CNN in TensorFlow, capturing video input and classifying hand gestures. Focused on optimizing the model for low-latency inference.
Simple Web App for ML Model Inference: Built a basic Flask API to serve predictions from a trained machine learning model, demonstrating an understanding of deploying AI models."
Data Analyst,"Sneha Dubey
Nagpur, India | sneha.dubey@email.com | +91-9876543230 | LinkedIn.com/in/snehadubey-data

Summary
Detail-oriented and aspiring Data Analyst with a Bachelor's in Computer Science, passionate about uncovering hidden patterns and trends in data. Proficient in Python (Pandas, SciPy), SQL, and Power BI, with hands-on project experience in data manipulation, statistical analysis, and compelling data visualization. Eager to contribute to data-driven insights and solve real-world problems.

Education
Bachelor of Engineering in Computer Science
Visvesvaraya National Institute of Technology (VNIT), Nagpur | Graduated: July 2024

Relevant Coursework: Database Management Systems, Discrete Mathematics, Design & Analysis of Algorithms, Data Structures, Probability & Statistics.
Technical Skills

Programming: Python (Pandas, NumPy, SciPy, Matplotlib, Seaborn), C++ (foundational)
Databases: SQL (MySQL, PostgreSQL), Data Definition Language (DDL), Data Manipulation Language (DML)
Data Visualization: Power BI, Microsoft Excel, Matplotlib, Seaborn
Statistics: Hypothesis Testing, ANOVA, Regression, A/B Testing (conceptual)
Tools: Jupyter Notebook, Power BI Desktop, VS Code, Git
Projects

HR Analytics: Employee Attrition Prediction (EDA)
Cleaned and preprocessed a simulated HR dataset using Python (Pandas).
Used SQL to filter and aggregate employee data.
Performed Exploratory Data Analysis to identify key factors correlating with employee attrition (e.g., job satisfaction, salary, tenure).
Visualized insights in Power BI to present potential areas for retention strategies.
Customer Support Call Volume Analysis
Analyzed simulated customer support call log data using Python.
Identified peak call times, common issues, and average resolution times to optimize staffing.
E-commerce Product Recommendation (Basic)
Explored product purchase history using SQL to identify frequently bought together items for basic recommendation logic.
Certifications

Microsoft Certified: Power BI Data Analyst Associate
Python for Data Analysis & Visualization (Udemy)
Introduction to SQL (DataCamp)"
Software Engineer,"Ananya Gupta
Contact Information

Phone: [Your Phone Number]

Email: ananya.gupta@[email.com]

LinkedIn: [linkedin.com/in/ananyagupta-servicenow]

Location: Gurgaon, India

Summary
Results-oriented Senior Software Engineer with 9 years of experience, specializing in ServiceNow platform development and system integration. Proven ability to architect and build solutions across various modules, applying solid software development fundamentals and agile practices. Eager to contribute to a collaborative environment and highlight issues of importance.

Experience

Senior ServiceNow Software Engineer | Fortune Tech Services | Gurgaon, India | Jan 2020 – Present (4.5 Years)

Designed and developed technical solutions on the ServiceNow platform, specifically for ITBM and ITSM modules.

Architected and built custom applications that addressed complex IT project requirements for the business.

Assisted in the utilization of SaaS integration services and web services to connect ServiceNow with other enterprise applications.

Worked extensively in agile/scrum delivery teams, contributing to consistent and frequent software delivery.

Proficiently managed Client Side and Server-Side Scripting, ACLs, and debugging for robust solutions.

Actively challenged technical assumptions to surface and highlight potential issues, contributing to better outcomes.

ServiceNow Developer | IT Connect Global | Delhi, India | Apr 2016 – Dec 2019 (3.8 Years)

Developed and configured ServiceNow workflows and forms.

Gained hands-on experience with GlideRecord and JavaScript for platform customization.

Participated in various phases of the software development lifecycle.

Software Developer (HTML/CSS/AJAX) | Digital Solutions Hub | Mumbai, India | Feb 2015 – Mar 2016 (1.1 Years)

Developed responsive web interfaces using HTML5, CSS, and AJAX.

Gained foundational understanding of web development and software processes.

Education
Bachelor of Technology in Computer Science | Amity University, Noida | 2011 – 2015

Skills

ServiceNow: ITBM, ITSM, Custom App Development, GlideRecord, Client/Server Scripting, ACL, Debugging, Service Catalog, Workflow Editor

Programming: JavaScript, HTML5, CSS3, AJAX, Web Services

Methodologies: Agile (Scrum), DevOps, SDLC, Software Development Fundamentals

Middleware/Integration: SaaS Integration, REST, SOAP

Concepts: Enterprise Architecture (basic), IT Security (Understanding), UI/UX Principles (Familiarity)

Soft Skills: Analytical, Problem-Solving, Interpersonal, Collaborative, Communication (Verbal & Written), Priority Management, Critical Thinking

Certifications

ServiceNow Certified System Administrator | ServiceNow

ServiceNow Certified Implementation Specialist – IT Business Management | ServiceNow

Professional Scrum Master I (PSM I) | Scrum.org"
Ml Engineer,"Rohit Das
Mumbai, India | rohit.das.ml@email.com | LinkedIn/rohitdas

Summary
A highly enthusiastic Entry-Level Machine Learning Engineer with a strong command of Python and hands-on experience in ML frameworks (PyTorch, Scikit-learn). Possesses a solid understanding of Deep Learning concepts for NLP, coupled with strong software engineering principles for building maintainable and scalable AI systems.

Education
B.Tech. in Computer Engineering
Indian Institute of Technology Bombay, Mumbai
Graduated: July 2024

Technical Skills

Programming: Python (Data Structures, Algorithms)
ML Frameworks: PyTorch, Hugging Face Transformers, Scikit-learn
Deep Learning: BERT, RoBERTa (conceptual understanding for fine-tuning), Text Embeddings
Software Engineering: OOP, Modular Design, Testing
MLOps Concepts: Deployment Strategies (A/B testing, Canary - conceptual), Monitoring
Tools & Concepts: Kubeflow (conceptual for workflow orchestration), Familiarity with Azure ML
Projects

Toxic Comment Classification (NLP): Developed a model using PyTorch and pre-trained embeddings to classify toxic comments, emphasizing model robustness and ethical considerations.
Conceptual Model Monitoring Dashboard: Designed a conceptual dashboard using Plotly Dash to visualize key metrics of a deployed NLP model, demonstrating an understanding of model monitoring."
Data Scientist,"Kartik Menon
LinkedIn Profile | kartik.menon.mle@email.com

Summary
Results-oriented Data Scientist/ML Engineer with 3 years of experience in NLP, statistical modeling, and deploying scalable ML solutions. Proficient in Python, PyTorch, and TensorFlow, with a strong grasp of various machine learning algorithms. Passionate about solving complex problems and driving business value through data.

Education
Master of Science in Data Science
University of Hyderabad, Hyderabad
2021

Technical Skills

Programming: Python (NumPy, Pandas, PyTorch, Scikit-learn)
Machine Learning: Regression, Classification, Clustering, SVM, Naive Bayes
Deep Learning: PyTorch, TensorFlow (familiarity)
NLP/AI: Conversational AI, RAG applications, Text Embeddings
Data Analysis: Statistical Modeling, Hypothesis Testing, Feature Engineering
Tools: Git, SQL, AWS (familiarity)
Experience
ML Engineer | Quantum Analytics AI, Hyderabad | 2021 – Present

Designed, built, and deployed end-to-end ML systems focusing on NLP and conversational AI.
Researched and implemented novel statistical models and machine learning algorithms for data analysis.
Actively developed and maintained RAG applications, improving information retrieval efficiency.
Utilized predictive modeling to optimize supply chain processes and customer satisfaction.
Worked collaboratively with business and project managers to define and achieve AI system objectives.
Projects

Automated Knowledge Base Query System: Built a RAG-powered system for internal knowledge base querying, reducing query resolution time.
Predictive Quality Control in Manufacturing: Developed an ML model to predict defects based on manufacturing process data, improving product quality."
Data Engineer,"Varun Kumar
LinkedIn Profile | varun.kumar.de@email.com

Summary
Results-oriented Data Engineer with 6 years of proven experience in designing, developing, and maintaining fully automated data transformation pipelines on Microsoft Azure. Expert in Azure Data Factory, Azure Synapse, Azure Databricks (PySpark), Azure Data Lake Storage Gen 2, and SQL DML (SQL Server). Strong in Software Engineering principles (CI/CD, Git workflows) and big data technologies.

Education
Master of Technology in Data Science
BITS Pilani, Pilani
2018

Technical Skills

Azure Services: Azure Data Factory (ADF), Azure Synapse Analytics, Azure Databricks (PySpark), Azure Data Lake Storage Gen 2 (ADLS Gen2), Azure Blob Storage, Azure Fabric (Familiarity)
Programming & Big Data: Python (Expert), PySpark, Spark, SQL DML (SQL Server, PostgreSQL), C# (Familiarity)
Data Formats: Parquet, Delta, Avro
ETL & Data Mgmt: ETL Processes, Data Pipelines, Data Validation, Data Quality, API Endpoints (Querying)
Software Engineering: CI/CD (Azure DevOps Pipelines), Git Workflows, Version Control, Testing, Problem Solving, Documentation
DevOps Tools: Azure DevOps Repositories, Ansible (Familiarity)
Experience
Senior Data Engineer | Global Azure Data Stream, Jaipur | 2018 – Present

Led the design and implementation of scalable data pipelines using Azure Data Factory and Azure Databricks (PySpark) to ingest and process high-volume data from various sources into ADLS Gen2.
Optimized data processing workflows within Azure Databricks, improving efficiency and reducing compute costs by 20%.
Collaborated closely with data scientists and analysts to translate complex data requirements into robust, scalable data solutions.
Managed the full lifecycle of data solutions, including CI/CD integration using Azure DevOps Pipelines and Repositories.
Ensured high data quality and integrity through comprehensive data validation techniques and monitoring frameworks.
Developed and maintained detailed documentation for all data processes, ensuring knowledge transfer and maintainability.
Actively researched and integrated emerging Azure data technologies to enhance existing solutions.
Projects

Real-time Fraud Detection Pipeline on Azure: Designed and implemented a real-time data ingestion and processing pipeline using Azure Event Hubs, Azure Stream Analytics, and Azure Databricks for fraud detection.
Automated Supply Chain Optimization Data: Built an automated ETL pipeline using Azure Data Factory and PySpark to integrate supply chain data for optimization models."
Data Engineer,"Diya Kapoor
LinkedIn Profile | diya.kapoor.de@email.com

Summary
Motivated Entry-Level Data Engineer with a passion for leveraging data to uncover patterns and drive insights. Strong academic background in Computer Science, combined with practical skills in Python, SQL, and data warehousing fundamentals. Eager to contribute to challenging analytical problems.

Education
M.Tech. in Computer Science
Jawaharlal Nehru Technological University, Hyderabad
2024

Technical Skills

Programming: Python (Pandas, NumPy, Data Transformation), SQL (PostgreSQL, Complex Queries)
Data Fundamentals: Data Warehousing (Dimensional Modeling), ETL Pipelines, Data Aggregation
Tools Exposure: Git, DBeaver (SQL client)
Cloud Concepts: Azure Data Factory (Conceptual Understanding)
Visualization: Google Data Studio (Optional Exposure)
Projects

Retail Sales Data Mart Design: Designed a conceptual dimensional model (star schema) for a retail sales data mart, outlining facts and dimensions for analytical reporting. (data warehousing, data modeling)
Customer Demographics Data Transformation: Developed a Python script to extract raw customer demographic data, transform it (e.g., standardizing addresses, deriving age groups), and load into a structured database. (data transformation, ETL)"
Data Engineer,"Pooja Gupta
LinkedIn Profile | pooja.gupta.de@email.com

Summary
Passionate Entry-Level Data Engineer with strong fundamentals in Python scripting and SQL querying. Eager to contribute to the development of robust ETL pipelines and data quality assurance. Committed to learning and implementing best practices in data engineering.

Education
B.Tech. in Information Technology
VIT Chennai, Chennai
2024

Technical Skills

Programming: Python (Basic Scripting, Data Preprocessing), SQL (Intermediate Queries, Aggregations)
Data Fundamentals: ETL Concepts, Data Quality, Data Accuracy
Tools Exposure: Git, Linux Shell Scripting (Basic)
Data Visualization: Power BI (Optional Exposure)
Bonus Tools (Explored): AWS Redshift (Conceptual), Firebase (Conceptual)
Projects

Health Data ETL (Simulated): Developed a Python script to simulate extracting patient data from various formats, cleaning it, and loading it into a structured database. (ETL, data cleaning)
Data Quality Monitoring Script: Built a Python script to identify common data quality issues (e.g., missing values, outliers) in a sample dataset and generate summary reports. (data quality, Python scripting)
Simple Reporting Dashboard (Excel): Created a basic dashboard in Excel to visualize key metrics from a cleaned dataset, demonstrating data presentation skills. (data visualization)"
Ml Engineer,"Nandini Iyer
Pune, India | +91-9876543227 | nandini.iyer.ml@email.com | LinkedIn/nandiniiyer

Summary
Analytical and detail-oriented Entry-Level Machine Learning Engineer with strong Python skills and practical experience in ML frameworks (PyTorch, Scikit-learn). Possesses a deep understanding of Deep Learning concepts, especially in NLP, and focuses on building scalable and robust AI solutions with solid software engineering practices.

Education
M.Sc. in Artificial Intelligence
Pune University, Pune
Graduated: July 2024

Technical Skills

Programming: Python (Numpy, Pandas, Text Processing libraries)
ML Frameworks: PyTorch, Hugging Face Transformers, Scikit-learn
Deep Learning: LSTMs, GRUs, Attention Mechanisms, Text Generation
Software Engineering: Modular Code Design, Unit Testing (basic), Code Documentation
MLOps Concepts: Data Versioning (DVC conceptual), Experiment Tracking (MLflow conceptual)
Tools & Concepts: Kubeflow (conceptual), Familiarity with Azure ML services
Projects

Abstractive Text Summarization (Seq2Seq): Developed a sequence-to-sequence model using PyTorch for abstractive text summarization, showcasing advanced NLP and deep learning capabilities.
ML Experiment Tracking with MLflow (Simulated): Used MLflow locally to track parameters, metrics, and models for various NLP experiments, demonstrating understanding of experiment management."
Data Analyst,"Contact Information

Phone: [Your Phone Number]

Email: revathy.kp@[email.com]

LinkedIn: [linkedin.com/in/revathykp-data]

Location: Thrissur, Kerala

Summary
Motivated Data Analyst with 3 years of experience in driving business decisions through insightful sales and pricing data analysis. Highly proficient in MS Excel for advanced data manipulation, reporting, and visualization. Committed to enhancing operational efficiency and profitability for a UAE-based trading company.

Experience

Sales & Business Analyst | Electronics Distribution Co. | Ernakulam, Kerala | Jul 2021 – Present (3 Years)

Performed deep-dive analysis on sales performance, customer buying behavior, and product mix to identify growth opportunities.

Conducted competitive pricing analysis, recommending adjustments that led to a 7% increase in market share for key products.

Developed complex Excel models for sales forecasting and profitability analysis, integrating various data sources.

Created comprehensive reports and dashboards using advanced Excel features to present insights to senior management.

Collaborated with sales and marketing teams to ensure data-driven strategy development.

Education
Bachelor of Science in Mathematics | University of Calicut | 2018 – 2021

Skills

Data Analysis: Sales Strategy, Pricing Optimization, Market Research, Forecasting, Performance Metrics

Tools: MS Excel (Power Pivot, Power Query, Advanced Charts, Scenario Manager, Data Analysis ToolPak), Google Sheets

Soft Skills: Analytical, Problem-Solving, Strategic Thinking, Communication, Presentation Skills, Result-Oriented, Detail-Oriented

Certifications

Business Analytics with Excel | PwC (Coursera)

Data Analysis and Visualization with Excel | Udemy (Certificate of Completion)"
Software Engineer Fresher,"Name: Vikram Das
Contact: LinkedIn Profile | vikram.das.se@email.com

Summary
Collaborative and adaptable Software Engineer Fresher with a Bachelor's degree in Mechanical Engineering. Strong problem-solving abilities and a self-driven approach to learning new technologies. Proficient in Python and good understanding of web development basics.

Education
Bachelor of Technology in Mechanical Engineering
NIT Trichy, Trichy
2025

Technical Skills

Languages: Python, JavaScript, HTML, CSS
Web Frameworks: Flask (basic)
Databases: SQLite
Concepts: Basic Algorithms, Responsive Design
Tools: Git, VS Code
Projects

Simple Blog Platform (Flask/Python): Developed a basic blog website using Flask (Python backend) and SQLite for data storage. Implemented functionalities like post creation, viewing, and user comments. Demonstrated ability to learn web frameworks quickly and problem-solving in full-stack integration.
Data Analysis Script (Python): Created a Python script to perform exploratory data analysis on a public dataset (e.g., sales data), generating basic statistical summaries and visualizations. Highlighted analytical thinking and data interpretation skills.
Certifications

The Python Mega Course (Udemy)
Web Development Bootcamp (Codecademy)"
